source_role,period,place_name,lat,lon,n_reviews,negative,positive,dominant_sentiment,sentiment_source,rentang_tanggal,place_id,avg_confidence_model
testing_prediction,2026-06-W1,Mie Ayam Pak Marso,-7.423968,109.236043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,
testing_prediction,2026-06-W1,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJj6EmYPxeZS4RA5PV1GAcTXQ,
testing_prediction,2026-06-W1,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJqRL3DIleZS4RDQJ21bDXlmw,
testing_prediction,2026-06-W1,Mie Ayam Tanjlig,-7.4164092,109.2294025,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJMx4q4l1eZS4RGNd03NSpQHU,
testing_prediction,2026-06-W1,Mie Ayam Tipar,-7.427217,109.2351073,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJB_I_rGJeZS4R6N3Mbln0T6c,
testing_prediction,2026-06-W1,Mie Ayam Deddy,-7.4301934,109.2559782,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJOV0RGZleZS4Rj7dTbbBYfYA,
testing_prediction,2026-06-W1,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,OPT IndoBERT prediction,01-07 Jun 2026,ChIJabBj1B9fZS4RIw6Vh9Nfvhg,0.9444080591201782
testing_prediction,2026-06-W1,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJU2LAnzFcZS4R2IzdxnmMrBE,
testing_prediction,2026-06-W1,MieAgo,-7.4082968,109.2749709,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJeReySyhfZS4R5d6VJEY8Qj8,
testing_prediction,2026-06-W1,Mie Ayam Mame,-7.4228848,109.240767,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJiZRwRYleZS4RUiPMwpOVhO4,
testing_prediction,2026-06-W1,Mie Ayam Kamandaka,-7.409301,109.2174523,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJlQaFUmxfZS4RqlctDf7hLJs,
testing_prediction,2026-06-W1,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJZzpAJKheZS4RXLexgMyRGdM,
testing_prediction,2026-06-W1,Mie Ayam Rendang N3,-7.4167709,109.1995474,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJf6RKFwBfZS4RQ4JhUuIU32c,
testing_prediction,2026-06-W1,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJRT95RJdoZS4RIrznTozLKl4,
testing_prediction,2026-06-W1,Bakso & Mie Ayam SAHABAT 2,-7.536085,109.124302,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJ-fADjwZpZS4RuXLv0rEcnmo,
testing_prediction,2026-06-W1,Mie Ayam Pak Narso,-7.4246043,109.2546241,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJ2aOhP0hfZS4RWM_7LlNcu7c,
testing_prediction,2026-06-W1,Bakso Pak Kusno,-7.4478657,109.2437942,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJb1ZQz8FdZS4RWgUdFUzy8c4,
testing_prediction,2026-06-W1,Mie ayam pak sutrisno UMKM UMP,-7.4304259,109.2193762,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJJR5wzEJfZS4Rt2lHseQtmu8,
testing_prediction,2026-06-W1,Mie Ayam Bpk. Darno,-7.4006945,109.2364701,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJQ96CftJfZS4RvDI9drdRTKQ,
testing_prediction,2026-06-W1,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJZyfDRm5fZS4RdgCJLSPfTtk,
testing_prediction,2026-06-W1,Dapoer Prambanan,-7.4259542,109.2371769,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJfyxZtoleZS4RsyrM1NbW5NI,
testing_prediction,2026-06-W1,Mie Ayam dan Bakso Mas Yanto,-7.4807371,110.2257837,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJw1lC6FCPei4RI-nBw92kH9Y,
testing_prediction,2026-06-W1,Bakmi Nyemek Bu Trimo,-7.4332135,109.2584942,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJVYgdb59eZS4RZbAhrAhUrWw,
testing_prediction,2026-06-W1,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJj8aiVPNeZS4R0bct3tnGvOE,
testing_prediction,2026-06-W1,Mie Ayam Bangka Oey,-7.413964,109.2376241,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJ3XH_bvJfZS4R42f7iBDXzoY,
testing_prediction,2026-06-W1,Mie Ayam Goreng 'MIYAGO' JB,-6.2968809,106.9022379,3,0,3,Positif,OPT IndoBERT prediction,01-07 Jun 2026,ChIJHyJuUgDtaS4RZ1AW3U3ygxc,0.9959258437156677
testing_prediction,2026-06-W1,Miago Super Judes,-6.2053241,107.021582,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJ65fo8u6JaS4R5Cs1H4dQdC8,
testing_prediction,2026-06-W1,Bakso Barokah,-1.8294162,109.9667883,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJKTXYf_gZBS4RGijpGprC6-s,
testing_prediction,2026-06-W1,WR BAKSO & MIE AYAM IMADORA,-6.8940169,113.2912255,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJracsHfI12C0RMulvmBIb1NM,
testing_prediction,2026-06-W1,Bakso Tyga Sapi - Ketapang,-1.8327677,109.9687264,1,0,1,Positif,OPT IndoBERT prediction,01-07 Jun 2026,ChIJSVeYWhwZBS4RCu3l0wmTvZ0,0.996616780757904
testing_prediction,2026-06-W1,Mie Ayam Bakso Melati Putih Magelang,-1.8068438,109.9591806,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJa-5B-6QYBS4Rj0nfKy-EZZA,
testing_prediction,2026-06-W1,Kedai bakso SUPER AA,-1.8307066,109.9663598,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJndIusucZBS4RDUWiGQT5kVI,
testing_prediction,2026-06-W1,Bakso SUPER AA KETAPANG 2,-1.8237647,109.9785207,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJo378-0gZBS4RdkaxbwHoCRc,
testing_prediction,2026-06-W1,Mie Ayam Enak Lor Kampus,-7.4083949,109.2310756,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJhcy1TXlfZS4R5nsnfvi40UI,
testing_prediction,2026-06-W1,Mie Ayam Lik Itis,-7.428543,109.2265822,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,01-07 Jun 2026,ChIJOdxaQABfZS4RytI26xveqYQ,
testing_prediction,2026-06-W2,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,-7.4335718,109.2402036,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJfU3hcQBfZS4RoMdOpibRv4w,
testing_prediction,2026-06-W2,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ53Cyt5JeZS4RayuyzojgXQ0,
testing_prediction,2026-06-W2,Mie Ayam Lingkar Indah,-7.4191991,109.2279491,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJSWj2FmdeZS4RmOF0_5cbb4Q,
testing_prediction,2026-06-W2,Mie Ayam Bruderan (Cito),-7.4202487,109.2330205,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJxS0sYndfZS4R6iiCqTG4or0,
testing_prediction,2026-06-W2,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,0,1,Positif,OPT IndoBERT prediction,08-14 Jun 2026,ChIJIa6A2JheZS4RGBaxKksbR4Q,0.9958418011665344
testing_prediction,2026-06-W2,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJj1q6AABfZS4Rvtk_us-3YMM,
testing_prediction,2026-06-W2,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJGdD29LZfZS4RBVENDLZTXtA,
testing_prediction,2026-06-W2,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJyZ0USbVdZS4RvlFU5NeBgSs,
testing_prediction,2026-06-W2,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJB-nKSMlfZS4RnfE9X3-t5xM,
testing_prediction,2026-06-W2,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJS5GJB4VeZS4R6dh2FlymV-0,
testing_prediction,2026-06-W2,Mie Ayam Nyak Dien,-7.4177608,109.2533294,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,
testing_prediction,2026-06-W2,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJQdmGTABfZS4Rp973u3B7qPU,
testing_prediction,2026-06-W2,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJWX5yCjhfZS4RqCDeesIcflg,
testing_prediction,2026-06-W2,Mie Ayam Pak Toro,-7.4223209,109.228104,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJE9ooQplfZS4R0KhixkXXF5k,
testing_prediction,2026-06-W2,Mie ayam kaisar,-7.415882,109.2326629,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJo0sLItJfZS4Rk_4lG-WN4iM,
testing_prediction,2026-06-W2,Mie Ayam Pak Marso,-7.423968,109.236043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,
testing_prediction,2026-06-W2,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJj6EmYPxeZS4RA5PV1GAcTXQ,
testing_prediction,2026-06-W2,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJqRL3DIleZS4RDQJ21bDXlmw,
testing_prediction,2026-06-W2,Mie Ayam Tanjlig,-7.4164092,109.2294025,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJMx4q4l1eZS4RGNd03NSpQHU,
testing_prediction,2026-06-W2,Mie Ayam Tipar,-7.427217,109.2351073,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJB_I_rGJeZS4R6N3Mbln0T6c,
testing_prediction,2026-06-W2,Mie Ayam Deddy,-7.4301934,109.2559782,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJOV0RGZleZS4Rj7dTbbBYfYA,
testing_prediction,2026-06-W2,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJabBj1B9fZS4RIw6Vh9Nfvhg,
testing_prediction,2026-06-W2,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJU2LAnzFcZS4R2IzdxnmMrBE,
testing_prediction,2026-06-W2,MieAgo,-7.4082968,109.2749709,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJeReySyhfZS4R5d6VJEY8Qj8,
testing_prediction,2026-06-W2,Mie Ayam Mame,-7.4228848,109.240767,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJiZRwRYleZS4RUiPMwpOVhO4,
testing_prediction,2026-06-W2,Mie Ayam Kamandaka,-7.409301,109.2174523,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJlQaFUmxfZS4RqlctDf7hLJs,
testing_prediction,2026-06-W2,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJZzpAJKheZS4RXLexgMyRGdM,
testing_prediction,2026-06-W2,Mie Ayam Rendang N3,-7.4167709,109.1995474,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJf6RKFwBfZS4RQ4JhUuIU32c,
testing_prediction,2026-06-W2,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJRT95RJdoZS4RIrznTozLKl4,
testing_prediction,2026-06-W2,Bakso & Mie Ayam SAHABAT 2,-7.536085,109.124302,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ-fADjwZpZS4RuXLv0rEcnmo,
testing_prediction,2026-06-W2,Mie Ayam Pak Narso,-7.4246043,109.2546241,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ2aOhP0hfZS4RWM_7LlNcu7c,
testing_prediction,2026-06-W2,Bakso Pak Kusno,-7.4478657,109.2437942,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJb1ZQz8FdZS4RWgUdFUzy8c4,
testing_prediction,2026-06-W2,Mie ayam pak sutrisno UMKM UMP,-7.4304259,109.2193762,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJJR5wzEJfZS4Rt2lHseQtmu8,
testing_prediction,2026-06-W2,Mie Ayam Bpk. Darno,-7.4006945,109.2364701,1,0,1,Positif,OPT IndoBERT prediction,08-14 Jun 2026,ChIJQ96CftJfZS4RvDI9drdRTKQ,0.9965301156044006
testing_prediction,2026-06-W2,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJZyfDRm5fZS4RdgCJLSPfTtk,
testing_prediction,2026-06-W2,Dapoer Prambanan,-7.4259542,109.2371769,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJfyxZtoleZS4RsyrM1NbW5NI,
testing_prediction,2026-06-W2,Mie Ayam dan Bakso Mas Yanto,-7.4807371,110.2257837,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJw1lC6FCPei4RI-nBw92kH9Y,
testing_prediction,2026-06-W2,Bakmi Nyemek Bu Trimo,-7.4332135,109.2584942,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJVYgdb59eZS4RZbAhrAhUrWw,
testing_prediction,2026-06-W2,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJj8aiVPNeZS4R0bct3tnGvOE,
testing_prediction,2026-06-W2,Mie Ayam Bangka Oey,-7.413964,109.2376241,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ3XH_bvJfZS4R42f7iBDXzoY,
testing_prediction,2026-06-W2,Mie Ayam Goreng 'MIYAGO' JB,-6.2968809,106.9022379,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJHyJuUgDtaS4RZ1AW3U3ygxc,
testing_prediction,2026-06-W2,Miago Super Judes,-6.2053241,107.021582,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJ65fo8u6JaS4R5Cs1H4dQdC8,
testing_prediction,2026-06-W2,Bakso Barokah,-1.8294162,109.9667883,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJKTXYf_gZBS4RGijpGprC6-s,
testing_prediction,2026-06-W2,WR BAKSO & MIE AYAM IMADORA,-6.8940169,113.2912255,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJracsHfI12C0RMulvmBIb1NM,
testing_prediction,2026-06-W2,Bakso Tyga Sapi - Ketapang,-1.8327677,109.9687264,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJSVeYWhwZBS4RCu3l0wmTvZ0,
testing_prediction,2026-06-W2,Mie Ayam Bakso Melati Putih Magelang,-1.8068438,109.9591806,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJa-5B-6QYBS4Rj0nfKy-EZZA,
testing_prediction,2026-06-W2,Kedai bakso SUPER AA,-1.8307066,109.9663598,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJndIusucZBS4RDUWiGQT5kVI,
testing_prediction,2026-06-W2,Bakso SUPER AA KETAPANG 2,-1.8237647,109.9785207,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJo378-0gZBS4RdkaxbwHoCRc,
testing_prediction,2026-06-W2,Mie Ayam Enak Lor Kampus,-7.4083949,109.2310756,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJhcy1TXlfZS4R5nsnfvi40UI,
testing_prediction,2026-06-W2,Mie Ayam Lik Itis,-7.428543,109.2265822,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,08-14 Jun 2026,ChIJOdxaQABfZS4RytI26xveqYQ,
testing_prediction,2026-06-W3,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,-7.4335718,109.2402036,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJfU3hcQBfZS4RoMdOpibRv4w,
testing_prediction,2026-06-W3,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJ53Cyt5JeZS4RayuyzojgXQ0,
testing_prediction,2026-06-W3,Mie Ayam Lingkar Indah,-7.4191991,109.2279491,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJSWj2FmdeZS4RmOF0_5cbb4Q,
testing_prediction,2026-06-W3,Mie Ayam Bruderan (Cito),-7.4202487,109.2330205,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJxS0sYndfZS4R6iiCqTG4or0,
testing_prediction,2026-06-W3,Mie Ayam Mbak Kimun,-7.431097,109.2564693,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJIa6A2JheZS4RGBaxKksbR4Q,
testing_prediction,2026-06-W3,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJj1q6AABfZS4Rvtk_us-3YMM,
testing_prediction,2026-06-W3,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJGdD29LZfZS4RBVENDLZTXtA,
testing_prediction,2026-06-W3,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJyZ0USbVdZS4RvlFU5NeBgSs,
testing_prediction,2026-06-W3,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJB-nKSMlfZS4RnfE9X3-t5xM,
testing_prediction,2026-06-W3,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJS5GJB4VeZS4R6dh2FlymV-0,
testing_prediction,2026-06-W3,Mie Ayam Nyak Dien,-7.4177608,109.2533294,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,
testing_prediction,2026-06-W3,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJQdmGTABfZS4Rp973u3B7qPU,
testing_prediction,2026-06-W3,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJWX5yCjhfZS4RqCDeesIcflg,
testing_prediction,2026-06-W3,Mie Ayam Pak Toro,-7.4223209,109.228104,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJE9ooQplfZS4R0KhixkXXF5k,
testing_prediction,2026-06-W3,Mie ayam kaisar,-7.415882,109.2326629,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJo0sLItJfZS4Rk_4lG-WN4iM,
testing_prediction,2026-06-W3,Mie Ayam Pak Marso,-7.423968,109.236043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,
testing_prediction,2026-06-W3,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJj6EmYPxeZS4RA5PV1GAcTXQ,
testing_prediction,2026-06-W3,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJqRL3DIleZS4RDQJ21bDXlmw,
testing_prediction,2026-06-W3,Mie Ayam Tanjlig,-7.4164092,109.2294025,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJMx4q4l1eZS4RGNd03NSpQHU,
testing_prediction,2026-06-W3,Mie Ayam Tipar,-7.427217,109.2351073,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJB_I_rGJeZS4R6N3Mbln0T6c,
testing_prediction,2026-06-W3,Mie Ayam Deddy,-7.4301934,109.2559782,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJOV0RGZleZS4Rj7dTbbBYfYA,
testing_prediction,2026-06-W3,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJabBj1B9fZS4RIw6Vh9Nfvhg,
testing_prediction,2026-06-W3,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJU2LAnzFcZS4R2IzdxnmMrBE,
testing_prediction,2026-06-W3,MieAgo,-7.4082968,109.2749709,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJeReySyhfZS4R5d6VJEY8Qj8,
testing_prediction,2026-06-W3,Mie Ayam Mame,-7.4228848,109.240767,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJiZRwRYleZS4RUiPMwpOVhO4,
testing_prediction,2026-06-W3,Mie Ayam Kamandaka,-7.409301,109.2174523,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJlQaFUmxfZS4RqlctDf7hLJs,
testing_prediction,2026-06-W3,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJZzpAJKheZS4RXLexgMyRGdM,
testing_prediction,2026-06-W3,Mie Ayam Rendang N3,-7.4167709,109.1995474,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJf6RKFwBfZS4RQ4JhUuIU32c,
testing_prediction,2026-06-W3,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJRT95RJdoZS4RIrznTozLKl4,
testing_prediction,2026-06-W3,Bakso & Mie Ayam SAHABAT 2,-7.536085,109.124302,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJ-fADjwZpZS4RuXLv0rEcnmo,
testing_prediction,2026-06-W3,Mie Ayam Pak Narso,-7.4246043,109.2546241,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJ2aOhP0hfZS4RWM_7LlNcu7c,
testing_prediction,2026-06-W3,Bakso Pak Kusno,-7.4478657,109.2437942,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJb1ZQz8FdZS4RWgUdFUzy8c4,
testing_prediction,2026-06-W3,Mie ayam pak sutrisno UMKM UMP,-7.4304259,109.2193762,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJJR5wzEJfZS4Rt2lHseQtmu8,
testing_prediction,2026-06-W3,Mie Ayam Bpk. Darno,-7.4006945,109.2364701,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJQ96CftJfZS4RvDI9drdRTKQ,
testing_prediction,2026-06-W3,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJZyfDRm5fZS4RdgCJLSPfTtk,
testing_prediction,2026-06-W3,Dapoer Prambanan,-7.4259542,109.2371769,0,0,0,Tidak ada ulasan,OPT IndoBERT prediction,15-21 Jun 2026,ChIJfyxZtoleZS4RsyrM1NbW5NI,
